index_date,abev3,volume,high,low,open
2019-08-01,-0.8036115425027006,483804183.117976,0.14539432309480205,0.02873184792739991,1.1165182546158974
2019-09-01,0.5926480685147979,405328010.084219,-0.7978366928744016,0.6798853398738984,-0.9822304383599985
2019-10-01,-0.912687646257897,488235985.09558,-0.5244175044346981,-0.6039060427417979,0.6213157461637984
2019-11-01,0.2143717461839998,255829369.364954,-0.6294873995817021,-0.2512382917621032,-0.8479165284708969
2019-12-01,0.5403104332061979,477398083.915347,0.7918559182010014,0.47865477176850035,0.11927190480139771
2020-01-01,-1.0286654942014977,381400849.885199,-0.07702733359129965,0.08202775332840062,0.8019917484817007
2020-02-01,-3.0101876831748005,591292888.183981,-1.621849600793201,-3.8898244972636995,-1.2668635612747003
2020-03-01,-2.5876715109434016,932984295.505442,-1.8660013978599999,-3.7215525716467006,-3.1692131937825003
2020-04-01,-0.834051165935799,573347054.461939,-2.7136390058372992,0.2741750521451003,-3.2837886335716
2020-05-01,0.9154886276380001,590441891.030604,0.25953090542540025,0.6054890536041011,-0.32789602937739915
2020-06-01,1.7483567370244995,557448759.445969,1.5632158039838,0.7428917552057985,0.9076205202684999
2020-07-01,-1.1165936625501,842744361.917525,0.5309914039929993,1.4514309230474005,2.4200410225724003
2020-08-01,-0.9283941880368989,623131533.065503,-1.6556984959178997,-1.3542765898820992,-1.1466736570703002
2020-09-01,0.5223111211708993,600364822.046539,-0.46668551000010083,0.012188667500099726,-0.9926595009807997
2020-10-01,0.4103672840408006,572154509.97165,0.9687566108110008,0.4466191938875994,0.2281951313128996
2020-11-01,1.1606638417149995,640891227.483271,1.5214057915472008,-0.22129587472699974,0.45371285100459957
2020-12-01,1.6285348434160998,636904038.642797,0.1756511897778985,1.8169995577970006,1.2688282935729003
2021-01-01,-0.6955228418770005,555745280.821977,0.5713443281251003,0.9643369399315986,1.7321376235111003
2021-02-01,-0.7673815780658,458503154.157195,-0.6402789681731988,-1.0041511129115985,-0.7004438461708009
2021-03-01,1.3939492475301005,562993568.057179,0.10579607091079879,-0.6932935442653001,-1.0046177373000003
2021-04-01,-0.5829017347861996,387003941.678349,0.25417265127159894,1.490351510028999,0.9662676650704007
2021-05-01,2.734991753907998,454058793.034138,1.6361322716209017,-0.18654505680689937,-0.48572422923360037
2021-06-01,-0.9771767621189973,654638303.045507,1.8876642351563007,1.7587285470767995,2.9508454338582997
2021-07-01,-1.1317185204663005,477309945.554244,-2.1252481808317008,-0.322416405322798,-0.7555159561303988
2021-08-01,1.1220504179376007,467606532.204267,-0.2044557828942999,-0.3229854401495018,-0.583215972270601
2021-09-01,-1.3861124615704021,536212769.647641,0.019234208105899597,-0.43205904362469916,0.6678960300347008
2021-10-01,2.264446082085801,491601417.915163,-0.3112776298674014,-0.40051181984910045,-1.4951462511514997
2021-11-01,-1.6058550279932007,509122831.487792,0.868219246452,1.1508245346004013,2.2958169766208982
2021-12-01,-0.5947475854777,452019332.06274,-1.7316478699879987,-0.866497927556301,-1.690988195000699
2022-01-01,0.0,576290898.17592,-0.9819133029153004,0.11339956752989977,-0.8107108289042007
2022-02-01,0.0,532057903.937055,-0.40599111548179856,0.08533596577519909,-0.09616343614989908
2022-03-01,0.0,521990075.553773,0.1461549533246984,0.003041560739900362,0.21844924048219916
2022-04-01,0.0,598869930.846208,-0.9560905524018999,-0.010111571517500195,-0.2501076829374984
2022-05-01,0.0,515706986.954129,-1.0179984518079994,0.17192198947889992,0.034693305746298364
2022-06-01,0.0,562756095.223949,-0.8412699532039998,-0.43576950896759925,-0.1562177988377993
2022-07-01,0.0,553091233.914963,-1.0013613793262,0.009034356680800215,0.30593521069300067
2022-08-01,0.0,577198160.950953,-0.5292403960488006,0.2338943605781001,-0.3801847144395012
2022-09-01,0.0,607480744.59752,-0.5768945797171998,0.4402973968414994,0.26232876474410105
2022-10-01,0.0,547238116.791802,-0.9446100196178691,0.4180501408333015,0.3054467077891996
2022-11-01,0.0,598736968.394414,-1.0100895274856612,-0.2525268497052018,0.32771471815330067
2022-12-01,0.0,635381017.69388,-0.7996313991093791,-0.021447469906501482,-0.5237102982848008
