index_date,abev3,volume,high,low,open
2016-08-01,18.9389939808347,252564002.469707,19.978308250785,18.4302711436255,18.6117157349132
2016-09-01,19.2588410934771,238644798.799917,19.7305959796439,18.7091188224739,18.8504998958358
2016-10-01,18.953695489219,244815116.276153,19.3986091131983,18.5582154809059,19.1991356848263
2016-11-01,17.5916198934034,299874250.059667,19.2129015070813,17.1463764956008,18.933048491864
2016-12-01,17.0110899915034,296801843.138233,17.6097365553637,16.2498675762909,17.4823264140812
2017-01-01,17.4189132169908,223713148.620649,17.9484564688583,16.548171278335,17.1379521263071
2017-02-01,17.9254220818851,201590972.826372,18.4820730114912,16.8451455240604,17.5707903179823
2017-03-01,18.2055336983158,263017489.292286,18.2857617161056,16.6007537113939,17.9161032254882
2017-04-01,17.9779727595611,248224642.936746,18.2421355390846,17.0540263093136,17.9436559606282
2017-05-01,18.5341640018448,312684000.716995,19.4382385180485,17.9411114577525,17.9269186745457
2017-06-01,18.5517794855635,332211670.8938,19.5806154210051,17.5888557776053,18.5364896609347
2017-07-01,18.6086329162478,215470005.62177,19.3581940504986,17.7909496823745,18.5437189526868
2017-08-01,19.567297275503,223852142.299373,19.8777983561221,18.9342407541669,18.6683576921378
2017-09-01,20.4292187730907,298217723.672454,21.4897539747745,19.3409200349168,19.6791931500902
2017-10-01,21.2339825392039,284465009.528876,22.2646421706605,20.4061901815561,20.3796870474877
2017-11-01,21.0535383534651,272922363.146246,21.7080324575549,20.0958537839402,21.3638456103163
2017-12-01,21.7959581540663,276927365.284401,22.1726048528392,20.7911687795843,20.9829459552956
2018-01-01,22.0763018990295,231150179.108556,22.4708344814343,21.5541477311054,22.0724172884734
2018-02-01,22.1760912180237,362404914.812973,22.5394073891741,21.1351598943764,22.2207112726414
2018-03-01,24.1938189793277,266756157.405613,24.4225591362034,21.8987384015891,22.7086299881379
2018-04-01,23.1291297232697,291531446.405954,24.5621758818677,22.4434788198872,23.8737828087292
2018-05-01,19.4767194800351,437197847.158073,22.9762819571836,19.4074951259069,22.9989343099082
2018-06-01,18.1572974378708,349187442.328309,20.6499418990233,17.5776291257298,19.3302000574735
2018-07-01,18.6216487649463,300966805.672328,20.117310872418,17.7816018972014,18.1381995439811
2018-08-01,18.5522605345291,320043241.722399,19.5970454606711,18.2949008199528,18.7946932897649
2018-09-01,17.8592938628816,257710321.416323,19.0882553096468,17.7523253243167,18.6405724626543
2018-10-01,16.8950646258402,459658598.868083,18.4791000963835,14.6410844766659,17.9135173864158
2018-11-01,17.3281638194508,351931732.216512,17.4138833296062,15.8159003583563,16.9694898344393
2018-12-01,15.6964929234719,351615250.788067,17.2577088885296,15.1275371354017,17.4591203931711
2019-01-01,17.5771272874434,590511125.871742,18.1903759178131,15.5677017780629,16.0139496093193
2019-02-01,17.4667125288042,494747055.261024,18.716660106367,17.2306327651661,17.6456075792212
2019-03-01,17.0478047025469,456979647.846727,17.7268348508304,16.2326564015992,17.2430734541451
2019-04-01,18.4055701044189,437052385.779128,18.6537082158602,16.5726870066992,16.6741988575034
2019-05-01,17.3096302335661,475157482.219487,18.3165120310008,16.4702643788662,18.2015167172818
2019-06-01,17.9588672888434,311884300.443581,18.834498814947,16.8720968744174,17.2659005352531
2019-07-01,19.2131723757244,520203372.352923,20.4741158300177,17.5418419338148,18.3234359169003
2019-08-01,18.4095608332217,483804183.117976,20.6195101531125,17.5705737817422,19.4399541715162
2019-09-01,19.0022089017365,405328010.084219,19.8216734602381,18.2504591216161,18.4577237331562
2019-10-01,18.0895212554786,488235985.09558,19.2972559558034,17.6465530788743,19.07903947932
2019-11-01,18.3038930016626,255829369.364954,18.6677685562217,17.3953147871122,18.2311229508491
2019-12-01,18.8442034348688,477398083.915347,19.4596244744227,17.8739695588807,18.3503948556505
2020-01-01,17.8155379406673,381400849.885199,19.3825971408314,17.9559973122091,19.1523866041322
2020-02-01,14.8053502574925,591292888.183981,17.7607475400382,14.0661728149454,17.8855230428575
2020-03-01,12.2176787465491,932984295.505442,15.8947461421782,10.3446202432987,14.716309849075
2020-04-01,11.3836275806133,573347054.461939,13.1811071363409,10.6187952954438,11.4325212155034
2020-05-01,12.2991162082513,590441891.030604,13.4406380417663,11.2242843490479,11.104625186126
2020-06-01,14.0474729452758,557448759.445969,15.0038538457501,11.9671761042537,12.0122457063945
2020-07-01,12.9308792827257,842744361.917525,15.5348452497431,13.4186070273011,14.4322867289669
2020-08-01,12.0024850946888,623131533.065503,13.8791467538252,12.064330437419,13.2856130718966
2020-09-01,12.5247962158597,600364822.046539,13.4124612438251,12.0765191049191,12.2929535709158
2020-10-01,12.9351634999005,572154509.97165,14.3812178546361,12.5231382988067,12.5211487022287
2020-11-01,14.0958273416155,640891227.483271,15.9026236461833,12.3018424240797,12.9748615532333
2020-12-01,15.7243621850316,636904038.642797,16.0782748359612,14.1188419818767,14.2436898468062
2021-01-01,15.0288393431546,555745280.821977,16.6496191640863,15.0831789218083,15.9758274703173
2021-02-01,14.2614577650888,458503154.157195,16.0093401959131,14.0790278088967,15.2753836241465
2021-03-01,15.6554070126189,562993568.057179,16.1151362668239,13.3857342646314,14.2707658868465
2021-04-01,15.0725052778327,387003941.678349,16.3693089180955,14.8760857746604,15.2370335519169
2021-05-01,17.8074970317407,454058793.034138,18.0054411897164,14.6895407178535,14.7513093226833
2021-06-01,16.8303202696217,654638303.045507,19.8931054248727,16.4482692649303,17.7021547565416
2021-07-01,15.6986017491554,477309945.554244,17.767857244041,16.1258528596075,16.9466388004112
2021-08-01,16.820652167093,467606532.204267,17.5634014611467,15.802867419458,16.3634228281406
2021-09-01,15.4345397055226,536212769.647641,17.5826356692526,15.3708083758333,17.0313188581753
2021-10-01,17.6989857876084,491601417.915163,17.2713580393852,14.9702965559842,15.5361726070238
2021-11-01,16.0931307596152,509122831.487792,18.1395772858372,16.1211210905846,17.8319895836447
2021-12-01,15.4983831741375,452019332.06274,16.4079294158492,15.2546231630283,16.141001388644
2022-01-01,,576290898.17592,15.4260161129339,15.3680227305582,15.3302905597398
2022-02-01,,532057903.937055,15.0200249974521,15.4533586963334,15.2341271235899
2022-03-01,,521990075.553773,15.1661799507768,15.4564002570733,15.4525763640721
2022-04-01,,598869930.846208,14.2100893983749,15.4462886855558,15.2024686811346
2022-05-01,,515706986.954129,13.1920909465669,15.6182106750347,15.2371619868809
2022-06-01,,562756095.223949,12.3508209933629,15.1824411660671,15.0809441880431
2022-07-01,,553091233.914963,11.3494596140367,15.1914755227479,15.3868793987361
2022-08-01,,577198160.950953,10.8202192179879,15.425369883326,15.0066946842966
2022-09-01,,607480744.59752,10.2433246382707,15.8656672801675,15.2690234490407
2022-10-01,,547238116.791802,9.29871461865283,16.2837174210008,15.5744701568299
2022-11-01,,598736968.394414,8.28862509116717,16.0311905712956,15.9021848749832
2022-12-01,,635381017.69388,7.48899369205779,16.0097431013891,15.3784745766984
